text,label
"mmmm ngajak makan emak karena ud blenger makanan santan. dari foto2 sih tampak menarik..tapi tak semudah itu maemunah, sushi isinya hanya wortel dan bonteng *lha gw kaya kappa* dagingnya sih not bad..dessertnya tidak menarik minat bakat, dan sisanya b tp ya not bad","[{""end"": 224, ""labels"": [""Negative"", ""Food""], ""start"": 200, ""text"": ""dessertnya tidak menarik""}, {""end"": 156, ""labels"": [""Negative"", ""Food""], ""start"": 119, ""text"": ""sushi isinya hanya wortel dan bonteng""}]"
"mmhh cukup enak, makanan variatif, yakiniku grill, sushi, desert dll..dan yg pasti kualitas dagingnya pun baika walau agak tipis sih...menu nasinya pun ada hahaha..harga cukup lah ga terlalu mahal untuk all u can eat sih desertnya enaaak apalagi panacotta nya endeess, ice creamnya lengkap durian, vanilla, greentea","[{""end"": 15, ""labels"": [""Positive"", ""Food""], ""start"": 5, ""text"": ""cukup enak""}, {""end"": 33, ""labels"": [""Positive"", ""Food""], ""start"": 17, ""text"": ""makanan variatif""}, {""end"": 110, ""labels"": [""Positive"", ""Food""], ""start"": 83, ""text"": ""kualitas dagingnya pun baik""}, {""end"": 196, ""labels"": [""Positive"", ""Price""], ""start"": 164, ""text"": ""harga cukup lah ga terlalu mahal""}, {""end"": 237, ""labels"": [""Positive"", ""Food""], ""start"": 221, ""text"": ""desertnya enaaak""}, {""end"": 289, ""labels"": [""Positive"", ""Food""], ""start"": 269, ""text"": ""ice creamnya lengkap""}]"
"salah satu tempat makan ayce yg sering saya datangi. rasanya enak dan pilihan side dish nya banyak. lebih baik datang ketika weekday karena ketika weekend stok pilihan condiment nya kurang bervariasi dan agak lama di refill nya. overall, tetep recommended ","[{""end"": 51, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 0, ""text"": ""salah satu tempat makan ayce yg sering saya datangi""}, {""end"": 65, ""labels"": [""Positive"", ""Food""], ""start"": 53, ""text"": ""rasanya enak""}, {""end"": 98, ""labels"": [""Positive"", ""Food""], ""start"": 70, ""text"": ""pilihan side dish nya banyak""}, {""end"": 199, ""labels"": [""Negative"", ""Food""], ""start"": 155, ""text"": ""stok pilihan condiment nya kurang bervariasi""}, {""end"": 255, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 238, ""text"": ""tetep recommended""}]"
"ketika datang pertama kali, banyak orang yang duduk di kursi waitinglist. jadi saya pikir, saya akan kebagian sangat lama. teteh di depan bertanya apakah saya sudah reservasi atau belum. sebenarnya sebelumnya sudah dicoba untuk reservasi oleh teman saya, tapi cs-nya menjawab kalau hari itu sedang fullbooked dan lebih baik datang langsung. karena memang cuman berdua, ternyata ada meja yang kosong dan kita boleh langsung masuk. kagetsih ternyata banyak meja yang kosong. saya kurang paham juga apakah orang di luar tadi termasuk dalam waiting list atau tidak, sistem waitinglist dan reservasinya seperti apa juga saya tidak tahu.  kami memesan paket power lunch with grill (119k; inc.tax). - kuah yang kami pilih original dan tomyam. kuah originalnya asin, kuah tomyamnya enak banget gurih bercita rasa. - saya pribadi kurang suka hidangan shabu, jadi gabanyak ambil untuk shabunya. untuk melengkapi kuah tomyam saya memilih tofu dan wortel. fix! suka banget kuah ini. - waktu saya datang, banyak makanan sudah habis, terutama di bagian dagingnya:( ayam karagenya enak dan sayurannya fresh semua. - sauce yang enak menurut saya yang rupanya kayak ada cabainya, lupa namanya apa iseng nyobain sauce perpaduan yang direkomendasi shabu koju tapi ternyata rasanya random banget:( - nyobain original pannacotta di sini, okelah not bad. - ice creamnya enaksih, gatau karena doyan eskrim atau emang enak pake topping toppingnya. - saya tausih, ini harga promo dan termasuk all you can eat dengan harga murah. tapi ganyangka banget daging yang dikasih ternyata setipis itu sampe sudah dibakar dengan posisi bagus, pasti meringkel-ringkel kelipet karena saking tipisnya. - variasi daging yang ditawarin gabanyak dan cenderung biasa aja tapi not bad juga. - untuk paket promo diberikan 3 plate daging dan tidak bisa tambah.","[{""end"": 804, ""labels"": [""Positive"", ""Food""], ""start"": 759, ""text"": ""kuah tomyamnya enak banget gurih bercita rasa""}, {""end"": 969, ""labels"": [""Positive"", ""Food""], ""start"": 949, ""text"": ""suka banget kuah ini""}, {""end"": 1070, ""labels"": [""Positive"", ""Food""], ""start"": 1051, ""text"": ""ayam karagenya enak""}, {""end"": 1097, ""labels"": [""Positive"", ""Food""], ""start"": 1075, ""text"": ""sayurannya fresh semua""}, {""end"": 1355, ""labels"": [""Positive"", ""Food""], ""start"": 1335, ""text"": ""ice creamnya enaksih""}, {""end"": 1566, ""labels"": [""Negative"", ""Food""], ""start"": 1526, ""text"": ""daging yang dikasih ternyata setipis itu""}, {""end"": 1704, ""labels"": [""Negative"", ""Food""], ""start"": 1666, ""text"": ""variasi daging yang ditawarin gabanyak""}]"
"if you want to eat shabu and grill but you are on budget, i assure this shabugrill resto will suit you! i came here on weekend and it costs me idr185k (i forgot it is include pajak or not)  for the shabu, i ordered chicken soup and my friend ordered tom yam soup. both are delicious. the meat itself not that great, so so  for the grill, the sauce there ware really good! they serve a really delicious condiments (i even ordered ice cream twice! they're matcha is the best!) the pannacota also great. the best think of this resto is they even serve shirataki:"")   the resto itself has a really great ambience, there is mushalla, and nice toilet. definitely will back when i go to bandung again","[{""end"": 282, ""labels"": [""Positive"", ""Food""], ""start"": 264, ""text"": ""both are delicious""}, {""end"": 314, ""labels"": [""Negative"", ""Food""], ""start"": 284, ""text"": ""the meat itself not that great""}, {""end"": 370, ""labels"": [""Positive"", ""Food""], ""start"": 338, ""text"": ""the sauce there ware really good""}, {""end"": 412, ""labels"": [""Positive"", ""Food""], ""start"": 372, ""text"": ""they serve a really delicious condiments""}, {""end"": 608, ""labels"": [""Positive"", ""Ambience""], ""start"": 581, ""text"": ""has a really great ambience""}, {""end"": 693, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 646, ""text"": ""definitely will back when i go to bandung again""}]"
"-tidak ada akses untuk kursi roda -tidak ada ramp -ada undakan/step di pintu masuk -tidak ada toilet untuk kursi roda tapi, staff termasuk cukup attentive, saya dibantu masuk dengan cara diangkat (dengan kursi rodanya) oleh staff, parkir mobil juga dibantu dengan valet service.  area buffet cukup wheelchair accesible.  #redwheeliereviews wheelchair accesibility : 3/5","[{""end"": 154, ""labels"": [""Positive"", ""Service""], ""start"": 124, ""text"": ""staff termasuk cukup attentive""}, {""end"": 277, ""labels"": [""Positive"", ""Service""], ""start"": 231, ""text"": ""parkir mobil juga dibantu dengan valet service""}]"
nah ini adalah salah satu steakhouse yang wajib dikunjungi nih oleh para penggemar steak kalo lagi main ke bandung.  justussteakhouse menyajikan berbagai pilihan steak yang sayang untuk dilewatkan dan untuk kali ini saya pesan sirloin steaknya yang dagingnya juicy banget.  in frame: us black angus sirloin steak 200gr 155k++ ice lychee tea 22k++ • • justus steakhouse,"[{""end"": 58, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 4, ""text"": ""ini adalah salah satu steakhouse yang wajib dikunjungi""}, {""end"": 196, ""labels"": [""Positive"", ""Food""], ""start"": 134, ""text"": ""menyajikan berbagai pilihan steak yang sayang untuk dilewatkan""}, {""end"": 271, ""labels"": [""Positive"", ""Food""], ""start"": 249, ""text"": ""dagingnya juicy banget""}]"
aku pesen geremany platter isinya banyak bangettt... terus sauce nya blackpapper tapi menurut aku blackpappernya kurang kerasa tapi tetep enak sihhh,"[{""end"": 49, ""labels"": [""Positive"", ""Food""], ""start"": 27, ""text"": ""isinya banyak bangettt""}, {""end"": 126, ""labels"": [""Negative"", ""Food""], ""start"": 98, ""text"": ""blackpappernya kurang kerasa""}, {""end"": 148, ""labels"": [""Positive"", ""Food""], ""start"": 127, ""text"": ""tapi tetep enak sihhh""}]"
"makanan nya enak untuk harga nya juga worth it , musholla nya juga bersih dan nyaman, nanti bakal balik lagi deh kesini .....................","[{""end"": 16, ""labels"": [""Positive"", ""Food""], ""start"": 0, ""text"": ""makanan nya enak""}, {""end"": 46, ""labels"": [""Positive"", ""Price""], ""start"": 23, ""text"": ""harga nya juga worth it""}, {""end"": 73, ""labels"": [""Positive"", ""Service""], ""start"": 49, ""text"": ""musholla nya juga bersih""}, {""end"": 84, ""labels"": [""Positive"", ""Ambience""], ""start"": 78, ""text"": ""nyaman""}, {""end"": 119, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 86, ""text"": ""nanti bakal balik lagi deh kesini""}]"
"kita pesen chicken parmagiana, tunggu 40 menit masih belum datang2,saya complaint staff nya bilang belum dibuat,malah orang yang baru datang makanan nya sudah datang dan mereka mengakui,tunggu 10 menit lg masih belum datang2, disuruh nunggu 10 menit lg ,, pelayanan sangat lambat! definetly not wort it","[{""end"": 279, ""labels"": [""Negative"", ""Service""], ""start"": 256, ""text"": ""pelayanan sangat lambat""}, {""end"": 302, ""labels"": [""Negative"", ""Miscellaneous""], ""start"": 281, ""text"": ""definetly not wort it""}]"
"nasinya enak, bumbu bbq nya strong sekali","[{""end"": 12, ""labels"": [""Positive"", ""Food""], ""start"": 0, ""text"": ""nasinya enak""}, {""end"": 41, ""labels"": [""Positive"", ""Food""], ""start"": 14, ""text"": ""bumbu bbq nya strong sekali""}]"
"banyak menu yg ga update di menunya. pesen ausie rib eye dngn kematangan medium rare, so far ya oke lah... tp ya seasoningnya ga merata, jd asin di bbrp titik aja","[{""end"": 35, ""labels"": [""Negative"", ""Food""], ""start"": 0, ""text"": ""banyak menu yg ga update di menunya""}, {""end"": 135, ""labels"": [""Negative"", ""Food""], ""start"": 113, ""text"": ""seasoningnya ga merata""}]"
cobain ini yg lokasi nya d pvj. tempatnya nyaman. makanan enak. cepet juga service nya. saus mushroomnya biasa aja. saladnya enak. minumannya juga enak ,"[{""end"": 48, ""labels"": [""Positive"", ""Ambience""], ""start"": 32, ""text"": ""tempatnya nyaman""}, {""end"": 62, ""labels"": [""Positive"", ""Food""], ""start"": 50, ""text"": ""makanan enak""}, {""end"": 86, ""labels"": [""Positive"", ""Service""], ""start"": 64, ""text"": ""cepet juga service nya""}, {""end"": 129, ""labels"": [""Positive"", ""Food""], ""start"": 116, ""text"": ""saladnya enak""}, {""end"": 151, ""labels"": [""Positive"", ""Food""], ""start"": 131, ""text"": ""minumannya juga enak""}]"
"#cewekrakus seneng banget diculik ke @justussteakhouse ,jadi pengen kode deh buka di jakarta ehhhhh  . walaupun baru adanya di bandung doang tapi ini ngak kalah enak dan recommended . cus kesini lagi .  .  germany platter ( 4,2/5 ;  68k) isi : grilled beef patty yang juicy dan lembut + smoked beef yang nikmat + beef bratwurst yang maknyus banget + breaded chicken yang garing nikmat serta tidak berminyak + mashed potato yang enak dan lembut + balsamic salad yang fresh banget + blackpepper sauce yang nikmat (ditambah tabasco dan saus sambal semakin nikmat)   aussie tenderloin steak 200gr ( 4/5) lembut juicy nikmat ; ditambah french fries yang enak garing serta tidak berminyak + sauted spring bean corn onion grill tomato yang fresh banget + saus mushroom yang menambah kenikmatan    blackpepper beef fettuccine ( 44k  4,1/5 ) fettuccine nya yang lembut ditambah daging sapi yang juicy lembut empuk lalu sayuran yang fresh serta saus blackpepper yang maknyus serta garlic bread yang menambah kenikmatan . perpaduan yang sangat pas .    seafood platter (89k  4,2/5) salmon dory udang cumi nya fresh banget , serta tidak berminyak dan bumbunya yang meresap . serta saus kejunya yang nikmat banget , ditambah saus sambel semakin nikmat .  .  @justussteakhouse  . disini pilihan makanan dan minumannya banyak banget dan menggiurkan . asyiknya kalian bisa pilih untuk di steak kalian sesuai selera kalian mulai dari kentang (french  fries , potato wedges , mashed potato) , sayuran (balsamic salad , sauted spring bean corn onion grill tomato) , dan sauce (barbeque , blackpepper , mushroom) . asyiknya kalian juga bisa pilih tingkat kematengan pada steak kalian .","[{""end"": 284, ""labels"": [""Positive"", ""Food""], ""start"": 268, ""text"": ""juicy dan lembut""}, {""end"": 310, ""labels"": [""Positive"", ""Food""], ""start"": 304, ""text"": ""nikmat""}, {""end"": 347, ""labels"": [""Positive"", ""Food""], ""start"": 333, ""text"": ""maknyus banget""}, {""end"": 406, ""labels"": [""Positive"", ""Food""], ""start"": 371, ""text"": ""garing nikmat serta tidak berminyak""}, {""end"": 443, ""labels"": [""Positive"", ""Food""], ""start"": 428, ""text"": ""enak dan lembut""}, {""end"": 478, ""labels"": [""Positive"", ""Food""], ""start"": 466, ""text"": ""fresh banget""}, {""end"": 510, ""labels"": [""Positive"", ""Food""], ""start"": 504, ""text"": ""nikmat""}, {""end"": 619, ""labels"": [""Positive"", ""Food""], ""start"": 600, ""text"": ""lembut juicy nikmat""}, {""end"": 682, ""labels"": [""Positive"", ""Food""], ""start"": 649, ""text"": ""enak garing serta tidak berminyak""}, {""end"": 745, ""labels"": [""Positive"", ""Food""], ""start"": 733, ""text"": ""fresh banget""}, {""end"": 859, ""labels"": [""Positive"", ""Food""], ""start"": 853, ""text"": ""lembut""}, {""end"": 904, ""labels"": [""Positive"", ""Food""], ""start"": 886, ""text"": ""juicy lembut empuk""}, {""end"": 928, ""labels"": [""Positive"", ""Food""], ""start"": 923, ""text"": ""fresh""}, {""end"": 964, ""labels"": [""Positive"", ""Food""], ""start"": 957, ""text"": ""maknyus""}, {""end"": 1008, ""labels"": [""Positive"", ""Food""], ""start"": 989, ""text"": ""menambah kenikmatan""}, {""end"": 1110, ""labels"": [""Positive"", ""Food""], ""start"": 1098, ""text"": ""fresh banget""}, {""end"": 1134, ""labels"": [""Positive"", ""Food""], ""start"": 1119, ""text"": ""tidak berminyak""}, {""end"": 1160, ""labels"": [""Positive"", ""Food""], ""start"": 1139, ""text"": ""bumbunya yang meresap""}, {""end"": 1200, ""labels"": [""Positive"", ""Food""], ""start"": 1187, ""text"": ""nikmat banget""}, {""end"": 1333, ""labels"": [""Positive"", ""Food""], ""start"": 1273, ""text"": ""pilihan makanan dan minumannya banyak banget dan menggiurkan""}]"
"pesen tenderloin dan sirloin, upgrade ke 250 gr cuma nambah 30 ribu. aku ga pakai mashed potato atau french fries, tapi saladnya ditambahin, pakai balsamic sauce. tingkat kematangan pas seperti yang diminta, medium. rasa steaknya sendiri agak kurang seasoning, tapi empuk banget. mungkin memang ditujukan untuk pakai sausnya. jus jeruknya seger, enak. tempatnya cantik, ada outdoornya di belakang. enak buat nongkrong karena ga ada ada nyamuk dan adem.","[{""end"": 185, ""labels"": [""Positive"", ""Food""], ""start"": 163, ""text"": ""tingkat kematangan pas""}, {""end"": 259, ""labels"": [""Negative"", ""Food""], ""start"": 216, ""text"": ""rasa steaknya sendiri agak kurang seasoning""}, {""end"": 278, ""labels"": [""Positive"", ""Food""], ""start"": 266, ""text"": ""empuk banget""}, {""end"": 350, ""labels"": [""Positive"", ""Food""], ""start"": 326, ""text"": ""jus jeruknya seger, enak""}, {""end"": 368, ""labels"": [""Positive"", ""Ambience""], ""start"": 352, ""text"": ""tempatnya cantik""}, {""end"": 451, ""labels"": [""Positive"", ""Ambience""], ""start"": 398, ""text"": ""enak buat nongkrong karena ga ada ada nyamuk dan adem""}]"
